ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Surprisal Score,Additive Ratity,DI Score Tiers
6088,Robo Bro,Derby Hat,Black Shirt,Happy Eyes,Thug Life Glass,None,Purple Navy,16.78795666,20.0546647,134.02,Common
6264,Robo Bro,Purple Bandana,Black Shirt,Sus Eyes,Gojo Satoru,None,Camouflage Green,16.77323853,21.90601231,128.2,Common
385,Different Bro,None,None,Normal Eyes,Thug Life Glass,None,Rose Taupe,16.76455983,12.86135169,192.73,Common
2915,Different Bro,Old School Helmet,White Puffer Jacket,Small Eyes,None,None,Middle Green,16.76322646,17.21027872,189.92,Common
6418,Robo Bro,Red Beanie,White Striped Shirt,Wtf Eyes,None,None,Rose Taupe,16.76260539,16.99273713,189.11,Common
299,Bro,None,Dutch White Robe,Happy Eyes,None,None,Purple Navy,16.75406454,14.5822099,207.41,Common
656,Bro,Russian Hat,None,Normal Eyes,None,None,Purple Navy,16.7473507,12.24676922,233.48,Common
4167,Bro,Bandana,Woolen Shirt,Sleepy Eyes,None,Oni Mask,Rose Taupe,16.74405887,23.20686982,118.42,Common
460,Bro,Afro,None,Wtf Eyes,None,None,Camouflage Green,16.74320447,13.11736784,218.09,Common
155,Bro,Russian Hat,Blue Puffer Jacket,Normal Eyes,None,None,Purple Navy,16.73508032,15.17476545,214.64,Common
6460,Robo Bro,Kermit Hat,Normal Jacket,Sleepy Eyes,Nerd,None,Teal Blue,16.73317388,20.99173452,121.21,Common
1431,Different Bro,Red Beanie,Warm Coat,Normal Eyes,None,None,Camouflage Green,16.73284499,15.29396573,210.74,Common
463,Different Bro,Flat Cap,None,Normal Eyes,None,None,Middle Green,16.73221847,12.49720627,229.76,Common
2988,Bro,Flat Top Hairstyle,Grey Zipper Hoodie,Normal Eyes,None,None,Purple Navy,16.72929253,14.13615966,217.01,Common
664,Different Bro,Afro,Tank Top,Wtf Eyes,None,None,Rose Taupe,16.72672091,15.3034143,197.93,Common
6194,Robo Bro,Folded Brim,Coat,Wtf Eyes,Eye Patch,None,Teal Blue,16.72444445,19.89320004,125.71,Common
4744,Bro,Arabian Robe,Tank Top,Wtf Eyes,None,None,Camouflage Green,16.72341466,15.19499625,201.8,Common
840,Different Bro,Bucket Hat,None,Normal Eyes,None,None,Camouflage Green,16.71615759,12.46365371,229.07,Common
395,Bro,Slick Back Hair,Tank Top,Wtf Eyes,None,None,Camouflage Green,16.71614819,14.37115321,203.81,Common
2355,Bro,Russian Hat,None,Small Eyes,None,None,Rose Taupe,16.71322551,13.90902442,212.96,Common
315,Bro,Derby Hat,Winter Soldier,Happy Eyes,None,None,Camouflage Green,16.71240128,16.56637565,194.42,Common
3644,Bro,None,Red Shirt,Sus Eyes,Eye Patch,None,Camouflage Green,16.70852491,17.97268362,153.94,Common
3580,Different Bro,Blue Cap,None,Normal Eyes,None,None,Middle Green,16.70826508,12.44716559,229.85,Common
206,Different Bro,Blue Cap,None,Normal Eyes,None,None,Camouflage Green,16.70826508,12.44716559,229.1,Common
177,Different Bro,Blue Cap,None,Normal Eyes,None,None,Rose Taupe,16.70826508,12.44716559,229.43,Common
6103,Robo Bro,Head Band,Thug Jacket,No Sleep,Eye Mask,Low Beard,Teal Blue,16.70340775,27.29076097,43.29,Common
4628,Different Bro,Afro,Red Shirt,Normal Eyes,Eye Patch,None,Camouflage Green,16.70025739,18.89486836,157.63,Common
6419,Robo Bro,Blue Cap,Normal Soldier Outfit,Wtf Eyes,Nerd,None,Dark Lavender,16.69612566,20.35218527,134.14,Common
2913,Different Bro,Head Band,None,Normal Eyes,Eye Patch,None,Middle Green,16.69035692,15.43178194,178.36,Common
620,Different Bro,Russian Hat,Normal Jacket,Sus Eyes,None,None,Dark Lavender,16.69008247,15.97958818,189.92,Common
4441,Bro,Slick Back Hair,Red Shirt,Normal Eyes,Eye Patch,None,Middle Green,16.68968466,17.96260726,164.59,Common
6273,Robo Bro,None,None,Wtf Eyes,Eye Patch,Low Beard,Rose Taupe,16.68210394,20.5690806,95.85,Common
5756,Mummy Bro,Derby Hat,Gray Shirt,Happy Eyes,None,Gum,Russian Green,16.6809732,20.80868926,108.19,Common
190,Different Bro,Slick Back Hair,Normal Jacket,No Sleep,None,None,Camouflage Green,16.67786526,15.10653931,194.42,Common
971,Different Bro,Split Hair,Grey Zipper Hoodie,Sus Eyes,None,None,Middle Green,16.67458369,16.34861487,190.88,Common
243,Bro,Flat Top Hairstyle,Coat,Sleepy Eyes,Thug Life Glass,None,Middle Green,16.66995757,19.43029251,143.5,Common
1907,Bro,Russian Hat,None,Happy Eyes,None,None,Middle Green,16.66718661,13.90453703,213.41,Common
2953,Bro,Purple Bandana,Winter Soldier,Normal Eyes,Thug Life Glass,None,Middle Green,16.66715817,17.72229733,165.52,Common
3022,Different Bro,Bucket Hat,White Puffer Jacket,Normal Eyes,None,None,Rose Taupe,16.6666636,15.27500502,210.8,Common
758,Bro,None,Fur Coat,Normal Eyes,None,None,Purple Navy,16.66503139,12.96751082,228.17,Common
2681,Different Bro,Slick Back Hair,Ken's Jacket,Normal Eyes,Eye Patch,None,Dark Lavender,16.6627852,18.1959708,157.06,Common
6180,Robo Bro,Bucket Hat,None,Wtf Eyes,None,None,Middle Green,16.66197873,13.8993907,208.52,Common
739,Bro,Chinese Hat,Winter Soldier,Normal Eyes,None,None,Purple Navy,16.66009172,15.72905842,214.16,Common
4733,Different Bro,Flat Cap,White Striped Shirt,Normal Eyes,None,None,Dark Lavender,16.65245312,15.21369839,208.28,Common
767,Different Bro,Slick Back Hair,Light Brown Fash Hoodie,Small Eyes,None,None,Purple Navy,16.64945089,16.05845072,191.75,Common
5170,Mummy Bro,Red Beanie,Pepe Shirt,T800,None,None,Middle Green,16.64792111,18.92555024,184.88,Common
6401,Robo Bro,None,Ken's Jacket,Small Eyes,Gojo Satoru,None,Purple Navy,16.64723255,19.9085252,141.88,Common
217,Bro,Purple Bandana,Black Shirt,Normal Eyes,None,Oni Mask,Camouflage Green,16.64230293,20.24406633,142.42,Common
542,Different Bro,Split Hair,Ken's Jacket,Normal Eyes,None,None,Dark Lavender,16.63534268,15.21369839,208.28,Common
165,Different Bro,None,Light Brown Fash Hoodie,Normal Eyes,None,None,Middle Green,16.63513955,12.520875,225.68,Common
4123,Bro,Flat Cap,None,Normal Eyes,Eye Patch,None,Rose Taupe,16.63307541,15.71446845,181.27,Common
5992,Robo Bro,Old School Helmet,Pepe Shirt,Sleepy Eyes,None,None,Russian Green,16.62949305,19.07652833,169.25,Common
268,Bro,Afro,Tank Top,Wtf Eyes,Eye Patch,None,Camouflage Green,16.62757785,18.52067648,149.53,Common
1554,Bro,Bucket Hat,Ken's Jacket,Sleepy Eyes,None,None,Middle Green,16.62490734,17.24596813,192.59,Common
2603,Different Bro,None,Red Shirt,Sleepy Eyes,Eye Patch,None,Camouflage Green,16.62263394,18.28201437,149.14,Common
474,Bro,Head Band,Jedi Robe,Sleepy Eyes,Eye Patch,None,Rose Taupe,16.62067723,20.26593528,140.62,Common
967,Different Bro,Bandana,None,Normal Eyes,None,None,Purple Navy,16.6191123,11.92931728,230.24,Common
76,Bro,Derby Hat,Winter Soldier,Normal Eyes,Flattened,None,Purple Navy,16.61851446,18.74243497,161.53,Common
535,Different Bro,Split Hair,White Puffer Jacket,Sleepy Eyes,Thug Life Glass,None,Dark Lavender,16.61830259,19.97774091,135.25,Common
4821,Bro,Slick Back Hair,Black Shirt,No Sleep,None,None,Purple Navy,16.61491631,15.63802799,195.89,Common
201,Different Bro,Flat Cap,None,Sleepy Eyes,Eye Patch,None,Middle Green,16.61446122,17.90919607,154.66,Common
5087,Different Bro,Purple Bandana,None,Normal Eyes,None,None,Dark Lavender,16.61311345,12.24838572,227.15,Common
422,Different Bro,Purple Bandana,None,Normal Eyes,None,None,Rose Taupe,16.61311345,12.24838572,229.82,Common
853,Bro,Blue Cap,None,Normal Eyes,Eye Patch,None,Purple Navy,16.60912201,15.66442777,181.03,Common
837,Different Bro,Split Hair,Grey Zipper Hoodie,Normal Eyes,None,None,Rose Taupe,16.60730691,14.46321799,212.69,Common
602,Different Bro,Split Hair,Grey Zipper Hoodie,Normal Eyes,None,None,Dark Lavender,16.60730691,14.46321799,210.02,Common
4042,Different Bro,Folded Brim,White Striped Shirt,Normal Eyes,None,None,Camouflage Green,16.60534939,15.11529469,210.8,Common
491,Bro,Old School Helmet,None,Sus Eyes,None,None,Middle Green,16.60164616,14.37163203,211.61,Common
108,Different Bro,Bandana,None,Wtf Eyes,Eye Mask,None,Rose Taupe,16.58985547,17.21370485,160.15,Common
2480,Bro,Blue Cap,Grey Zipper Hoodie,Sleepy Eyes,None,None,Rose Taupe,16.58897906,16.4789996,193.94,Common
836,Different Bro,Old School Helmet,Tank Top,Sus Eyes,None,None,Middle Green,16.58516261,16.5576785,191.12,Common
2498,Different Bro,Flat Top Hairstyle,None,Sus Eyes,None,None,Camouflage Green,16.58476487,13.93401309,207.71,Common
3991,Bro,Red Beanie,None,Normal Eyes,None,None,Camouflage Green,16.58407335,12.59007096,232.94,Common
772,Different Bro,Russian Hat,Gray Shirt,Small Eyes,None,Mask,Purple Navy,16.581639,21.44299032,119.08,Common
3167,Bro,Blonde Hair,Purple Bomber,Sus Eyes,None,None,Dark Lavender,16.58020945,17.65975975,189.05,Common
1127,Different Bro,Old Bucket Hat,Black Shirt,Sus Eyes,None,None,Camouflage Green,16.57252844,16.67905175,189.41,Common
3932,Different Bro,Head Band,Coat,Normal Eyes,Eye Patch,None,Middle Green,16.57053229,18.02274318,160.27,Common
4996,Different Bro,Bandana,White Puffer Jacket,Normal Eyes,None,None,Rose Taupe,16.56961831,14.74066859,211.97,Common
1551,Different Bro,Flat Cap,Warm Coat,Normal Eyes,None,None,Dark Lavender,16.56851386,14.95066399,208.94,Common
604,Bro,Slick Back Hair,None,Sus Eyes,Thug Life Glass,None,Camouflage Green,16.56779688,16.37163203,162.31,Common
5917,Robo Bro,Blonde Hair,Ken's Jacket,No Sleep,None,None,Dark Lavender,16.56499017,18.06454398,179.45,Common
6430,Robo Bro,Bandana,None,Wtf Eyes,None,None,Rose Taupe,16.56493344,13.36505428,209.27,Common
104,Bro,Russian Hat,Blue Puffer Jacket,Normal Eyes,Flattened,None,Rose Taupe,16.5610294,19.00859258,161.26,Common
1719,Bro,Blue Cap,White Puffer Jacket,Normal Eyes,Eye Patch,None,Purple Navy,16.55962803,18.47577908,162.43,Common
1780,Bro,Folded Brim,Gray Shirt,Happy Eyes,None,None,Middle Green,16.55799667,15.60354544,198.14,Common
6351,Robo Bro,Blonde Hair,None,Small Eyes,Gojo Satoru,None,Camouflage Green,16.55576738,19.77234679,146.26,Common
1832,Different Bro,Folded Brim,White Puffer Jacket,Happy Eyes,None,None,Rose Taupe,16.55545667,16.86792169,190.1,Common
2842,Bro,Flat Top Hairstyle,Grey Zipper Hoodie,Normal Eyes,Flattened,None,Dark Lavender,16.55524161,17.96998679,160.96,Common
917,Different Bro,Afro,Tank Top,Wtf Eyes,Flattened,None,Middle Green,16.55266999,19.13724143,144.64,Common
3328,Bro,None,Fur Coat,Sleepy Eyes,Eye Patch,None,Camouflage Green,16.54727414,18.37950062,153.07,Common
696,Different Bro,Head Band,None,Sus Eyes,None,None,Dark Lavender,16.54430051,13.84947958,205.58,Common
3191,Bro,Sheriff Hat,Jedi Robe,Wtf Eyes,None,None,Purple Navy,16.54385349,16.61381148,198.23,Common
1553,Bro,Blonde Hair,Normal Jacket,Sus Eyes,Thug Life Glass,None,Purple Navy,16.54319037,19.04557904,145.36,Common
5461,Mummy Bro,Chinese Hat,None,Wtf Eyes,Dbz Glass,None,Teal Blue,16.54318753,18.45759675,145.39,Common
1727,Different Bro,Red Beanie,Fur Coat,Normal Eyes,Eye Mask,None,Middle Green,16.5356527,20.53218312,154.81,Common
3005,Bro,Old School Helmet,None,Normal Eyes,None,None,Middle Green,16.53436939,12.48623515,233.84,Common
2280,Different Bro,Old Bucket Hat,Warm Coat,Normal Eyes,None,None,Camouflage Green,16.52904101,14.86820183,211.43,Common
4712,Bro,Blue Cap,None,Happy Eyes,Eye Patch,None,Dark Lavender,16.52895793,17.32219558,157.87,Common
1600,Bro,Old School Helmet,Blue Puffer Jacket,Normal Eyes,None,None,Rose Taupe,16.522099,15.41423138,214.58,Common
2637,Bro,Purple Bandana,Ken's Jacket,Sleepy Eyes,None,None,Camouflage Green,16.5218632,17.03070014,192.26,Common
6358,Robo Bro,Old Bucket Hat,Coat,Wtf Eyes,None,None,Camouflage Green,16.51874213,16.44144235,189.77,Common
904,Different Bro,Flat Top Hairstyle,None,Normal Eyes,None,None,Dark Lavender,16.5174881,12.04861621,227.6,Common
59,Different Bro,Flat Top Hairstyle,None,Normal Eyes,None,None,Camouflage Green,16.5174881,12.04861621,229.94,Common
1043,Bro,Blonde Hair,Purple Bomber,Normal Eyes,None,None,Purple Navy,16.51293268,15.77436287,213.62,Common
1317,Different Bro,Blue Cap,Warm Coat,Small Eyes,None,None,Rose Taupe,16.51043528,16.56287851,190.85,Common
4841,Bro,Red Beanie,None,Happy Eyes,None,None,Dark Lavender,16.50390926,14.24783877,209.78,Common
5490,Mummy Bro,Red Beanie,Golden Jacket,T800,None,None,Camouflage Green,16.5032043,19.09547524,183.98,Common
4039,Bro,None,Dutch White Robe,Sleepy Eyes,None,None,Rose Taupe,16.50313818,14.86873266,206,Common
223,Different Bro,Blonde Hair,Purple Bomber,Normal Eyes,Nerd,None,Dark Lavender,16.50134695,19.3885482,154.66,Common
1819,Bro,Slick Back Hair,None,Normal Eyes,Thug Life Glass,None,Purple Navy,16.5005201,14.48623515,184.54,Common
249,Bro,Slick Back Hair,Winter Soldier,Wtf Eyes,None,None,Rose Taupe,16.49576817,15.06303091,201.98,Common
1498,Different Bro,Old Bucket Hat,White Striped Shirt,Sleepy Eyes,Eye Patch,None,Middle Green,16.49522301,20.54322604,136.42,Common
589,Bro,None,Red Shirt,Sus Eyes,None,None,Dark Lavender,16.49519172,14.50498439,204.14,Common
6277,Robo Bro,Blue Cap,Pepe Shirt,Sleepy Eyes,None,None,Purple Navy,16.49091248,18.78702171,180.62,Common
6191,Robo Bro,Flat Top Hairstyle,Gray Shirt,No Sleep,None,None,Rose Taupe,16.48613378,16.10533876,187.1,Common
2475,Bro,Bandana,None,Small Eyes,Eye Patch,None,Purple Navy,16.48584404,16.80883467,161.32,Common
340,Different Bro,Slick Back Hair,Tank Top,Normal Eyes,Thug Life Glass,None,Camouflage Green,16.48403654,16.67228162,164.05,Common
2724,Bro,Arabian Robe,Red Shirt,Normal Eyes,None,None,Rose Taupe,16.48361794,15.31875107,214.7,Common
605,Different Bro,None,Red Shirt,Sus Eyes,Nerd,None,Dark Lavender,16.48360599,18.11916971,147.52,Common
3018,Bro,Blue Cap,White Puffer Jacket,Happy Eyes,Eye Patch,None,Dark Lavender,16.47946394,20.13354689,139.27,Common
669,Different Bro,Flat Cap,Normal Jacket,Small Eyes,Eye Patch,None,Dark Lavender,16.47440521,19.22414573,138.76,Common
3684,Bro,Flat Top Hairstyle,Gray Shirt,Normal Eyes,None,None,Rose Taupe,16.47053412,13.59559128,219.29,Common
992,Bro,Red Beanie,White Striped Shirt,Small Eyes,None,None,Middle Green,16.47018281,16.96881829,194.45,Common
897,Bro,Afro,Gray Shirt,Normal Eyes,Thug Life Glass,None,Dark Lavender,16.46413885,16.96547131,165.01,Common
6078,Robo Bro,Kermit Hat,Tank Top,Sleepy Eyes,None,Mask,Rose Taupe,16.45571228,23.45272736,110.11,Common
2920,Different Bro,Bandana,Warm Coat,Normal Eyes,None,None,Middle Green,16.45540769,14.382775,213.26,Common
2546,Different Bro,Bandana,Warm Coat,Normal Eyes,None,None,Camouflage Green,16.45540769,14.382775,212.51,Common
4194,Bro,Old School Helmet,White Striped Shirt,Normal Eyes,None,None,Purple Navy,16.45460404,15.20272728,214.7,Common
264,Bro,Old School Helmet,White Striped Shirt,Normal Eyes,None,None,Middle Green,16.45460404,15.20272728,215.45,Common
230,Different Bro,Blue Cap,None,Happy Eyes,Flattened,None,Purple Navy,16.45405007,17.93876053,154.57,Common
2958,Bro,None,None,Normal Eyes,Thug Life Glass,None,Camouflage Green,16.45208357,12.61091464,196.87,Common
516,Bro,None,None,Normal Eyes,Thug Life Glass,None,Middle Green,16.45208357,12.61091464,197.62,Common
2090,Different Bro,Split Hair,Normal Soldier Outfit,Normal Eyes,None,None,Camouflage Green,16.44912765,15.23077191,210.59,Common
6116,Robo Bro,Flat Top Hairstyle,Grey Zipper Hoodie,Normal Eyes,Thug Life Glass,None,Rose Taupe,16.44300203,17.87302506,156.28,Common
4044,Different Bro,None,Winter Soldier,Wtf Eyes,Nerd,None,Camouflage Green,16.43574591,16.80189572,157.36,Common
3956,Bro,None,Red Shirt,Normal Eyes,None,None,Dark Lavender,16.42791494,12.61958751,226.37,Common
1243,Bro,None,Red Shirt,Normal Eyes,None,None,Rose Taupe,16.42791494,12.61958751,229.04,Common
5915,Robo Bro,Old Bucket Hat,Normal Soldier Outfit,Small Eyes,Thug Life Glass,None,Purple Navy,16.4259551,20.66896208,132.55,Common
1419,Different Bro,Flat Top Hairstyle,Blue Puffer Jacket,Happy Eyes,None,None,Dark Lavender,16.42505362,16.63438025,187.94,Common
1872,Bro,Head Band,Normal Soldier Outfit,Sus Eyes,Flattened,None,Purple Navy,16.42387476,20.53840408,139.51,Common
538,Different Bro,None,Jedi Robe,Normal Eyes,None,None,Middle Green,16.42258603,12.90478998,224.93,Common
472,Different Bro,None,Jedi Robe,Normal Eyes,None,None,Purple Navy,16.42258603,12.90478998,224.18,Common
4369,Different Bro,Flat Top Hairstyle,Warm Coat,Sus Eyes,None,None,Purple Navy,16.42106026,16.38747081,189.98,Common
218,Bro,Flat Cap,None,Normal Eyes,None,None,Dark Lavender,16.41974222,12.24676922,231.14,Common
3995,Bro,Russian Hat,Tank Top,Normal Eyes,None,None,Rose Taupe,16.41839089,14.18237863,217.79,Common
196,Bro,Russian Hat,Tank Top,Normal Eyes,None,None,Middle Green,16.41839089,14.18237863,218.21,Common
3327,Different Bro,Folded Brim,Black Shirt,Happy Eyes,None,None,Rose Taupe,16.4174567,16.43548114,191.18,Common
2417,Bro,Purple Bandana,Normal Soldier Outfit,Sus Eyes,Nerd,None,Camouflage Green,16.40995341,20.35262824,140.41,Common
481,Bro,Flat Cap,Blue Puffer Jacket,Normal Eyes,None,None,Dark Lavender,16.40747183,15.17476545,212.3,Common
5938,Robo Bro,Arabian Robe,Ken's Jacket,Wtf Eyes,None,None,Russian Green,16.40253962,16.98785161,177.74,Common
1081,Bro,Red Beanie,Black Shirt,Normal Eyes,None,None,Camouflage Green,16.39657939,14.96898173,215.42,Common
6037,Robo Bro,Old Bucket Hat,None,No Sleep,None,None,Purple Navy,16.39586903,14.67405454,201.44,Common
6212,Robo Bro,Folded Brim,None,No Sleep,None,None,Russian Green,16.38823815,14.65811299,190.58,Common
6393,Robo Bro,Mexican Hat,Gray Shirt,Normal Eyes,Flattened,None,Camouflage Green,16.37736893,18.77765615,153.85,Common
3587,Different Bro,Slick Back Hair,Normal Jacket,Normal Eyes,Thug Life Glass,None,Dark Lavender,16.37597509,16.33365723,163.21,Common
6364,Robo Bro,Folded Brim,Blue Puffer Jacket,No Sleep,None,None,Russian Green,16.37596777,17.58610922,171.74,Common
2701,Different Bro,Slick Back Hair,Coat,Sus Eyes,None,Oni Mask,Rose Taupe,16.37374739,21.98337568,117.07,Common
4538,Different Bro,None,Grey Zipper Hoodie,Normal Eyes,None,None,Rose Taupe,16.37297971,12.10247065,226.34,Common
194,Bro,Folded Brim,None,Normal Eyes,None,None,Middle Green,16.37263849,12.14836551,234.41,Common
4998,Bro,Old School Helmet,Warm Coat,Normal Eyes,None,None,Dark Lavender,16.37066478,14.93969287,213.02,Common
1885,Different Bro,Purple Bandana,Gray Shirt,Wtf Eyes,Nerd,,Camouflage Green,16.36479433,18.04658234,70.86,Common
3797,Different Bro,None,Purple Bomber,Normal Eyes,None,None,Middle Green,16.36455765,13.07251743,224.66,Common
754,Different Bro,None,Purple Bomber,Normal Eyes,None,None,Camouflage Green,16.36455765,13.07251743,223.91,Common
708,Different Bro,None,Purple Bomber,Normal Eyes,None,None,Rose Taupe,16.36455765,13.07251743,224.24,Common
4595,Different Bro,Folded Brim,None,Normal Eyes,Nerd,None,Rose Taupe,16.36105276,15.76255084,177.37,Common
2402,Different Bro,Folded Brim,Tank Top,Normal Eyes,None,None,Purple Navy,16.35615493,14.33441198,213.17,Common
6112,Robo Bro,Old School Helmet,Normal Jacket,Wtf Eyes,None,None,Middle Green,16.35564552,15.76939423,193.55,Common
111,Different Bro,Folded Brim,None,Sleepy Eyes,None,None,Camouflage Green,16.3540243,14.34309313,206.63,Common
5011,Bro,Slick Back Hair,Ken's Jacket,Normal Eyes,Eye Patch,None,Purple Navy,16.35030894,17.94553375,163.87,Common
4551,Different Bro,Slick Back Hair,Normal Jacket,Normal Eyes,Eye Patch,Low Beard,Middle Green,16.34769806,22.60564916,90.72,Common
6157,Robo Bro,Purple Bandana,Gray Shirt,Sus Eyes,Thug Life Glass,None,Russian Green,16.34714575,19.41762307,124.33,Common
213,Different Bro,None,Grey Zipper Hoodie,Small Eyes,None,None,Purple Navy,16.33885452,13.76472585,205.16,Common
1028,Different Bro,Split Hair,Tank Top,Sleepy Eyes,Thug Life Glass,None,Dark Lavender,16.33883677,19.10199901,137.83,Common
6353,Robo Bro,None,Light Brown Fash Hoodie,No Sleep,None,None,Purple Navy,16.33826296,14.78018543,197.21,Common
2573,Bro,Split Hair,Red Shirt,Normal Eyes,Nerd,None,Purple Navy,16.33818015,18.34408313,162.91,Common
2061,Bro,Blue Cap,Gray Shirt,Normal Eyes,Nerd,None,Dark Lavender,16.33724911,17.35788893,163.63,Common
3891,Different Bro,Flat Top Hairstyle,Black Shirt,Normal Eyes,None,None,Purple Navy,16.32999414,14.42752698,212.42,Common
307,Different Bro,Blond Hair,Normal Soldier Outfit,Normal Eyes,None,None,Camouflage Green,16.32786027,14.91409954,211.4,Common
3474,Different Bro,Old Bucket Hat,White Puffer Jacket,Normal Eyes,Nerd,None,Dark Lavender,16.31918964,18.58984369,156.07,Common
1612,Different Bro,None,Light Brown Fash Hoodie,Normal Eyes,Nerd,None,Middle Green,16.31107757,15.88462327,173.53,Common
